ID,Job_Title,Rating,Company_Name,Location,Headquarters,Size,Founded,Type_of_ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer_provided,Lower_Salary,Upper_Salary,Avg_SalaryK,company_txt,Job_Location,Age,Python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree,Avg_Salary
83,R&D Sr Data Scientist,4,"HP Inc.
4.0","Vancouver, WA","Palo Alto, CA",10000+,1939,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,99000,157000,128,HP Inc.,WA,82,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,data scientist,sr,M,128000
84,Customer Data Scientist/Sales Engineer (Bay,4.3,"h2o.ai
4.3","Mountain View, CA","Mountain View, CA",201 - 500,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,79000,222000,150.5,h2o.ai,CA,10,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,data scientist,sr,P,150500
85,Research Scientist,1.9,"GNS Healthcare
1.9","Cambridge, MA","Cambridge, MA",51 - 200,2000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),"Novartis, Baxter, Pfizer",0,0,57000,118000,87.5,GNS Healthcare,MA,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,87500
86,Data Scientist,3.3,"Peraton
3.3","Chantilly, VA","Herndon, VA",1001 - 5000,2017,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),"Novartis, Baxter, Pfizer",0,0,83000,137000,110,Peraton,VA,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,data scientist,sr,M,110000
87,Data Scientist,4.4,"Pactera
4.4","San Jose, CA","Beijing, China",10000+,1995,Company - Private,IT Services,Information Technology,$500 million to $1 billion (USD),"Infosys, EPAM, Accenture",0,0,86000,141000,113.5,Pactera,CA,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,113500
88,Data Scientist,3.9,"Nurx
3.9","San Francisco, CA","San Francisco, CA",51 - 200,2016,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),"Novartis, Baxter, Pfizer",0,0,94000,154000,124,Nurx,CA,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,124000
89,Jr. Business Data Analyst,4.7,"webfx.com
4.7","Harrisburg, PA","Harrisburg, PA",201 - 500,1997,Company - Private,Advertising & Marketing,Business Services,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",0,0,37000,76000,56.5,webfx.com,PA,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,analyst,jr,M,56500
90,Data Scientist,4.5,"Johns Hopkins University Applied Physics Laboratory
4.5","Laurel, MD","Laurel, MD",5001 - 10000,1942,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),"MIT Lincoln Laboratory, Lockheed Martin, Northrop Grumman",0,0,100000,160000,130,Johns Hopkins University Applied Physics Laboratory,MD,79,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,130000
91,Data Analyst,4.3,"Productive Edge
4.3","Chicago, IL","Chicago, IL",51 - 200,2008,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),"Numerator, Rise Interactive, Salom",0,0,55000,100000,77.5,Productive Edge,IL,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,77500
92,Data Engineer,4,"Excella Consulting
4.0","Arlington, VA","Arlington, VA",201 - 500,2002,Company - Private,Consulting,Business Services,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",0,0,60000,114000,87,Excella Consulting,VA,19,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,87000
93,Data Analyst,4.4,"Gensco
4.4","Tacoma, WA","Tacoma, WA",501 - 1000,1948,Company - Private,Wholesale,Business Services,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",0,0,39000,68000,53.5,Gensco,WA,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,53500
94,Staff Data Scientist - Technology,3.2,"Walmart
3.2","Plano, TX","Bentonville, AR",10000+,1962,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),"Target, Costco Wholesale, Amazon",0,0,106000,172000,139,Walmart,TX,59,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,sr,M,139000
95,Data Scientist,3.8,"Logic20/20
3.8","San Jose, CA","Seattle, WA",201 - 500,2005,Company - Private,Consulting,Business Services,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",0,0,86000,142000,114,Logic20/20,CA,16,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,M,114000
96,Data Scientist,4.2,"goTRG
4.2","Miami, FL","Miami, FL",501 - 1000,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",0,0,64000,107000,85.5,goTRG,FL,13,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,sr,M,85500
97,Data Management Specialist,4.5,"NMR Consulting
4.5","Huntsville, AL","Chantilly, VA",51 - 200,1996,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",0,0,31000,65000,48,NMR Consulting,AL,25,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,sr,M,48000
99,E-Commerce Data Analyst,3.5,"iSeatz
3.5","New Orleans, LA","New Orleans, LA",51 - 200,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,34000,62000,48,iSeatz,LA,22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,48000
101,Sr. Scientist II,3.5,"Nektar Therapeutics
3.5","San Francisco, CA","San Francisco, CA",201 - 500,1990,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),"Bristol-Myers Squibb, Merck, GlaxoSmithKline",0,0,117000,231000,174,Nektar Therapeutics,CA,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,174000
102,Insurance Data Scientist,3.9,"TransUnion
3.9","Atlanta, GA","Chicago, IL",5001 - 10000,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),"Novartis, Baxter, Pfizer",0,0,64000,106000,85,TransUnion,GA,53,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,85000
104,Data Modeler,4.7,"IT Concepts
4.7","Landover, MD","Vienna, VA",51 - 200,2003,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),"Novartis, Baxter, Pfizer",0,0,79000,134000,106.5,IT Concepts,MD,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data modeler,sr,M,106500
105,Data Analyst / Scientist,4.2,"Scientific Research Corporation
4.2","Patuxent River, MD","Atlanta, GA",1001 - 5000,1988,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",0,0,52000,93000,72.5,Scientific Research Corporation,MD,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,72500
106,Scientist,3.4,"General Dynamics Information Technology
3.4","Suitland, MD","Fairfax, VA",10000+,1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),"SAIC, Leidos, Northrop Grumman",0,0,55000,116000,85.5,General Dynamics Information Technology,MD,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,85500
107,Data Scientist,3.2,"MITRE
3.2","McLean, VA","Bedford, MA",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,72000,123000,97.5,MITRE,VA,63,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,data scientist,sr,M,97500
108,Data Scientist,3.9,"The Buffalo Group
3.9","Fort Belvoir, VA","Reston, VA",501 - 1000,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"ManTech, Booz Allen Hamilton, Leidos",0,0,74000,124000,99,The Buffalo Group,VA,11,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,data scientist,sr,M,99000
109,Data Analyst,3.1,"DentaQuest
3.1","Milwaukee, WI","Boston, MA",1001 - 5000,2001,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),"MCNA Dental Plans, United Concordia, Delta Dental Plans Association",0,0,40000,73000,56.5,DentaQuest,WI,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,56500
110,Lead Data Scientist,4.1,"Redjack
4.1","Silver Spring, MD","Silver Spring, MD",1001 - 5000,2007,Company - Private,IT Services,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,102000,164000,133,Redjack,MD,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,133000
112,Data Scientist,3.8,"7Park Data
3.8","New York, NY","New York, NY",51 - 200,2012,Company - Private,Research & Development,Business Services,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,89000,153000,121,7Park Data,NY,9,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,data scientist,sr,M,121000
113,Data Scientist,4.7,"Rapid Response Monitoring
4.7","Syracuse, NY","Syracuse, NY",501 - 1000,1992,Company - Private,Security Services,Business Services,$10+ billion (USD),"COPS Monitoring, National Monitoring Center, Affiliated Monitoring",0,0,61000,110000,85.5,Rapid Response Monitoring,NY,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,85500
116,"Data Scientist, Rice University",4.3,"Trilogy Ed
4.3","Houston, TX","New York, NY",1001 - 5000,2015,Subsidiary or Business Segment,Education Training Services,Education,$10+ billion (USD),"General Assembly, Kaplan University, Ironhack",0,0,65000,110000,87.5,Trilogy Ed,TX,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data scientist,sr,M,87500
117,Senior Data Scientist,4.2,"Gallup
4.2","Washington, DC","Washington, DC",1001 - 5000,1935,Company - Private,Consulting,Business Services,$10+ billion (USD),"Advisory Board, Booz Allen Hamilton, McKinsey & Company",0,0,200000,275000,237.5,Gallup,DC,86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,237500
118,Data Engineer,3.9,"CapTech
3.9","Charlotte, NC","Richmond, VA",1001 - 5000,1997,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"Accenture, North Highland, Deloitte",0,0,68000,123000,95.5,CapTech,NC,24,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,sr,M,95500
119,Senior Data Scientist,3.3,"American Axle & Manufacturing
3.3","Southfield, MI","Detroit, MI",10000+,1994,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),"Novartis, Baxter, Pfizer",0,0,80000,129000,104.5,American Axle & Manufacturing,MI,27,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,data scientist,sr,M,104500
120,Financial Data Analyst,4.7,"CentralReach
4.7","Matawan, NJ","Pompano Beach, FL",201 - 500,2012,Company - Private,Computer Hardware & Software,Information Technology,$10+ billion (USD),"DataFinch Technologies, Accupoint Software Solution, CodeMetro",0,0,41000,72000,56.5,CentralReach,NJ,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,M,56500
122,Senior Data Analyst,4.3,"Integrate
4.3","Phoenix, AZ","Phoenix, AZ",201 - 500,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",0,0,39000,71000,55,Integrate,AZ,11,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,analyst,sr,M,55000
123,Research Scientist,2.9,"Boys Town Hospital
2.9","Omaha, NE","Omaha, NE",1001 - 5000,1977,Hospital,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"Nebraska Medicine, Children's Hospital & Medical Center, Methodist Health System - NE and IA",0,0,38000,85000,61.5,Boys Town Hospital,NE,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,61500
124,Data Scientist,4.5,"Demandbase
4.5","San Francisco, CA","San Francisco, CA",201 - 500,2006,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"Engagio, Bombora, Terminus",0,0,121000,193000,157,Demandbase,CA,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,157000
125,Data Engineer,3.4,"Sapphire Digital
3.4","Lyndhurst, NJ","Lyndhurst, NJ",201 - 500,2019,Company - Private,Internet,Information Technology,$10+ billion (USD),"Zocdoc, Healthgrades",0,0,54000,102000,78,Sapphire Digital,NJ,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,78000
126,Data Scientist,3.7,"Takeda Pharmaceuticals
3.7","Cambridge, MA","OSAKA, Japan",10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,83000,144000,113.5,Takeda Pharmaceuticals,MA,240,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data scientist,sr,M,113500
127,Data Scientist,4.6,"GreatAmerica Financial Services
4.6","New York, NY","New York, NY",51 - 200,2009,Company - Private,Internet,Information Technology,$100 to $500 million (USD),"Clicktripz, SmarterTravel",0,0,120000,160000,140,GreatAmerica Financial Services,NY,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,140000
128,Data Scientist,3.2,"Formation
3.2","San Francisco, CA","San Francisco, CA",51 - 200,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,102000,163000,132.5,Formation,CA,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,data scientist,sr,M,132500
129,Data Engineer,4,"Autodesk
4.0","San Francisco, CA","San Rafael, CA",5001 - 10000,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),"Novartis, Baxter, Pfizer",0,0,76000,140000,108,Autodesk,CA,39,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,M,108000
130,Ag Data Scientist,4.6,"Beck's Hybrids
4.6","Atlanta, IN","Atlanta, IN",501 - 1000,1937,Company - Private,Farm Support Services,Agriculture & Forestry,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",0,0,60000,101000,80.5,Beck's Hybrids,IN,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,80500
131,Data Scientist,2.8,"DrFirst
2.8","Rockville, MD","Rockville, MD",201 - 500,2000,Company - Private,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,82000,133000,107.5,DrFirst,MD,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,107500
132,Data Engineer,4.7,"Object Partners
4.7","Minneapolis, MN","Minneapolis, MN",51 - 200,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),"Solution Design Group, Intertech (Minnesota)",0,0,65000,125000,95,Object Partners,MN,25,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,data engineer,sr,M,95000
136,Data Scientist II,3,"L.A. Care Health Plan
3.0","Los Angeles, CA","Los Angeles, CA",1001 - 5000,1997,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"Health Net, Kaiser Permanente, Molina Healthcare",0,0,91000,148000,119.5,L.A. Care Health Plan,CA,24,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,data scientist,sr,M,119500
137,Senior Data Engineer,3.2,"Red Ventures
3.2","Charlotte, NC","Fort Mill, SC",1001 - 5000,2000,Company - Private,Advertising & Marketing,Business Services,$1 to $2 billion (USD),"Clearlink, Credit Karma, LendingTree",0,0,95000,173000,134,Red Ventures,NC,21,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,134000
138,Data Scientist,4.4,"Quick Base
4.4","Cambridge, MA","Cambridge, MA",201 - 500,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,77000,124000,100.5,Quick Base,MA,22,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,data scientist,sr,M,100500
139,Data Scientist,3.5,"The E.W. Scripps Company
3.5","Cincinnati, OH","Cincinnati, OH",1001 - 5000,1878,Company - Public,TV Broadcast & Cable Networks,Media,$500 million to $1 billion (USD),"Novartis, Baxter, Pfizer",0,0,80000,135000,107.5,The E.W. Scripps Company,OH,143,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,sr,M,107500
140,Data Engineer,4,"Upside Business Travel
4.0","Washington, DC","Washington, DC",51 - 200,2015,Company - Private,Internet,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,85000,159000,122,Upside Business Travel,DC,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,122000
141,Data Engineer,4.3,"Equity Residential
4.3","Chicago, IL","Chicago, IL",1001 - 5000,1993,Company - Public,Real Estate,Real Estate,$2 to $5 billion (USD),"UDR, AvalonBay Communities, Essex Property Trust",0,0,80000,105000,92.5,Equity Residential,IL,28,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,sr,M,92500
142,Data Analyst,2.3,"Synagro
2.3","Baltimore, MD","Baltimore, MD",501 - 1000,1986,Company - Private,Research & Development,Business Services,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",0,0,43000,81000,62,Synagro,MD,35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,62000
143,Project Scientist,4,"Alliance Source Testing
4.0","Alabaster, AL","Decatur, AL",51 - 200,2000,Other Organization,Architectural & Engineering Services,Business Services,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",0,0,29000,50000,39.5,Alliance Source Testing,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,39500
145,Data Scientist,3.6,"Accuride International
3.6","Santa Fe Springs, Los Angeles, CA","Santa Fe Springs, CA",1001 - 5000,1966,Company - Private,Industrial Manufacturing,Manufacturing,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",0,0,82000,133000,107.5,Accuride International,CA,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,data scientist,sr,M,107500
146,Data Analytics Manager,3.8,"Full Potential Solutions
3.8","Kansas City, MO","Kansas City, MO",501 - 1000,2017,Company - Private,Staffing & Outsourcing,Business Services,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,26000,55000,40.5,Full Potential Solutions,MO,4,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,sr,M,40500
147,Senior Machine Learning (ML) Engineer / Data Scientist - Cyber Security Analytics,3.7,"Visa Inc.
3.7","Ashburn, VA","Foster City, CA",10000+,1958,Company - Public,IT Services,Information Technology,$10+ billion (USD),"American Express, Mastercard, Discover",0,0,61000,118000,89.5,Visa Inc.,VA,63,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,sr,M,89500
148,Data Scientist,4.4,"Maven Wave Partners
4.4","Chicago, IL","Chicago, IL",201 - 500,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",0,0,60000,102000,81,Maven Wave Partners,IL,13,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,sr,M,81000
150,Senior Data Scientist,4,"Novetta
4.0","Herndon, VA","Mc Lean, VA",501 - 1000,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,112000,182000,147,Novetta,VA,9,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,data scientist,sr,M,147000
152,Data Scientist,3.2,"First Command Financial Services, Inc.
3.2","Fort Worth, TX","Fort Worth, TX",1001 - 5000,1958,Company - Private,Brokerage Services,Finance,$100 to $500 million (USD),"USAA, Navy Federal Credit Union, Raymond James Financial",0,0,64000,106000,85,"First Command Financial Services, Inc.",TX,63,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,data scientist,sr,M,85000
153,Associate Scientist,2.9,"Pharmavite
2.9","Valencia, CA","West Hills, CA",1001 - 5000,1971,Company - Private,Consumer Products Manufacturing,Manufacturing,$1 to $2 billion (USD),"The Nature's Bounty Co., Schiff Nutrition International",0,0,51000,112000,81.5,Pharmavite,CA,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,81500
154,"Scientist 2, QC Viral Vector",3.8,"BioMarin Pharmaceutical
3.8","Novato, CA","San Rafael, CA",1001 - 5000,1997,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$500 million to $1 billion (USD),"Genentech, Ultragenyx Pharmaceutical, Gilead Sciences",0,0,113000,223000,168,BioMarin Pharmaceutical,CA,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,168000
156,Machine Learning Engineer,4.3,"Stratagem Group
4.3","Aurora, CO","Aurora, CO",1001 - 5000,2007,Company - Private,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,72000,129000,100.5,Stratagem Group,CO,14,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,machine learning engineer,sr,M,100500
157,Data Scientist/ML Engineer,3.4,"PA Consulting
3.4","New York, NY","London, United Kingdom",1001 - 5000,1943,Company - Private,Consulting,Business Services,$100 to $500 million (USD),"McKinsey & Company, Accenture, Deloitte",0,0,71000,123000,97,PA Consulting,NY,78,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,data scientist,sr,M,97000
158,Data Scientist,4.1,"ManTech
4.1","Chantilly, VA","Herndon, VA",5001 - 10000,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),"Novartis, Baxter, Pfizer",0,0,64000,106000,85,ManTech,VA,53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,sr,M,85000
159,Customer Data Scientist,4.3,"h2o.ai
4.3","Mountain View, CA","Mountain View, CA",201 - 500,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,118000,189000,153.5,h2o.ai,CA,10,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,data scientist,sr,M,153500
161,Data Engineer,5,"Gridiron IT
5.0","Tampa, FL","Reston, VA",51 - 200,2017,Company - Private,IT Services,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,1,120000,145000,132.5,Gridiron IT,FL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,132500
162,Data Engineer,4.3,"Productive Edge
4.3","Chicago, IL","Chicago, IL",51 - 200,2008,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),"Numerator, Rise Interactive, Salom",0,0,80000,120000,100,Productive Edge,IL,13,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,100000
164,Sr. Data Scientist,3.7,"Evolve Vacation Rental
3.7","Denver, CO","Denver, CO",201 - 500,2011,Company - Private,Travel Agencies,Travel & Tourism,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,80000,130000,105,Evolve Vacation Rental,CO,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,105000
166,Data Engineer 4 - Contract,4.2,"The Church of Jesus Christ of Latter-day Saints
4.2","Riverton, UT","Salt Lake City, UT",10000+,2010,Nonprofit Organization,Religious Organizations,Non-Profit,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,59000,115000,87,The Church of Jesus Christ of Latter-day Saints,UT,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,87000
